"id","name","parent_id","parent_name","last_updated_by","last_updated_date","dimension_id","metric_id","target_level","duration","source","description"
"5774","Service Automation","NULL","NULL","NULL","2023-07-25","342","2793","L1","90","AI Brain","NULL"
"5775","Problem Management","NULL","NULL","NULL","2023-07-25","342","2794","L1","90","AI Brain","NULL"
"5776","Optimize organization structure and governance","NULL","NULL","NULL","2023-07-25","342","2795","L1","90","AI Brain","NULL"
"5777","Centralize product organization structure and associated processes","NULL","NULL","NULL","2023-07-25","342","2796","L1","90","AI Brain","NULL"
"5778","Service Automation","NULL","NULL","NULL","2023-07-25","343","2797","L1","90","AI Brain","NULL"
"5779","Implement self-service portal","NULL","NULL","NULL","2023-07-25","343","2798","L1","90","AI Brain","NULL"
"5780","Automate routine tasks","NULL","NULL","NULL","2023-07-25","343","2799","L1","90","AI Brain","NULL"
"5781","Implement chatbot for customer support","NULL","NULL","NULL","2023-07-25","343","2800","L1","90","AI Brain","NULL"
"5782","Implement predictive maintenance","NULL","NULL","NULL","2023-07-25","343","2801","L1","90","AI Brain","NULL"
"5783","Continuous improvement","NULL","NULL","NULL","2023-07-25","343","2797","L1","90","AI Brain","NULL"
"5784","Conduct regular process audits","NULL","NULL","NULL","2023-07-25","343","2803","L1","90","AI Brain","NULL"
"5785","Implement continuous improvement program","NULL","NULL","NULL","2023-07-25","343","2804","L1","90","AI Brain","NULL"
"5786","Conduct employee training and development","NULL","NULL","NULL","2023-07-25","343","2805","L1","90","AI Brain","NULL"
"5787","Implement agile methodology","NULL","NULL","NULL","2023-07-25","343","2806","L1","90","AI Brain","NULL"
"5788","Optimize organization structure and governance","NULL","NULL","NULL","2023-07-25","343","2797","L1","90","AI Brain","NULL"
"5789","Conduct organizational assessment","NULL","NULL","NULL","2023-07-25","343","2808","L1","90","AI Brain","NULL"
"5790","Implement clear roles and responsibilities","NULL","NULL","NULL","2023-07-25","343","2809","L1","90","AI Brain","NULL"
"5791","Implement governance framework","NULL","NULL","NULL","2023-07-25","343","2810","L1","90","AI Brain","NULL"
"5792","Implement performance management system","NULL","NULL","NULL","2023-07-25","343","2811","L1","90","AI Brain","NULL"
"5793","Centralize product organization structure and associated processes","NULL","NULL","NULL","2023-07-25","343","2797","L1","90","AI Brain","NULL"
"5794","Consolidate product portfolio","NULL","NULL","NULL","2023-07-25","343","2813","L1","90","AI Brain","NULL"
"5795","Implement product lifecycle management system","NULL","NULL","NULL","2023-07-25","343","2814","L1","90","AI Brain","NULL"
"5796","Implement product development process","NULL","NULL","NULL","2023-07-25","343","2815","L1","90","AI Brain","NULL"
"5797","Implement product roadmap","NULL","NULL","NULL","2023-07-25","343","2816","L1","90","AI Brain","NULL"
"5798","Implementing self-service options","NULL","NULL","NULL","2023-07-25","343","2817","L1","90","AI Brain","NULL"
"5799","Implementing automation for common tasks","NULL","NULL","NULL","2023-07-25","343","2818","L1","90","AI Brain","NULL"
"5800","Regularly reviewing and updating knowledge base","NULL","NULL","NULL","2023-07-25","343","2819","L1","90","AI Brain","NULL"
"5801","Implementing proactive monitoring and alerting","NULL","NULL","NULL","2023-07-25","343","2820","L1","90","AI Brain","NULL"
"5802","Implement self-service portal","NULL","NULL","NULL","2023-07-25","347","2821","L1","90","AI Brain","NULL"
"5803","Develop chatbot for common issues","NULL","NULL","NULL","2023-07-25","347","2822","L1","90","AI Brain","NULL"
"5804","Provide training on self-service and chatbot usage","NULL","NULL","NULL","2023-07-25","347","2823","L1","90","AI Brain","NULL"
"5805","Automate change management processes","NULL","NULL","NULL","2023-07-25","347","2824","L1","90","AI Brain","NULL"
"5806","Implementing a Disaster Recovery Plan","NULL","NULL","NULL","2023-07-25","348","2825","L1","90","AI Brain","NULL"
"5807","Automating Routine Tasks","NULL","NULL","NULL","2023-07-25","348","2826","L1","90","AI Brain","NULL"
"5808","Investing in Redundant Systems","NULL","NULL","NULL","2023-07-25","348","2827","L1","90","AI Brain","NULL"
"5809","Implementing AI/ML for Predictive Maintenance","NULL","NULL","NULL","2023-07-25","348","2828","L1","90","AI Brain","NULL"
"5810","Implement Agile methodology in operating model","NULL","NULL","NULL","2023-07-25","349","2829","L1","90","AI Brain","NULL"
"5811","Establish a centralized knowledge management system","NULL","NULL","NULL","2023-07-25","349","2830","L1","90","AI Brain","NULL"
"5812","Conduct regular training and development programs for employees","NULL","NULL","NULL","2023-07-25","349","2831","L1","90","AI Brain","NULL"
"5813","Foster a culture of continuous improvement","NULL","NULL","NULL","2023-07-25","349","2832","L1","90","AI Brain","NULL"
"5814","Implement AI/ML for Predictive Maintenance","NULL","NULL","NULL","2023-07-25","350","2833","L1","90","AI Brain","NULL"
"5815","Automate Data Entry and Processing","NULL","NULL","NULL","2023-07-25","350","2834","L1","90","AI Brain","NULL"
"5816","Develop Resilience Plans for Cybersecurity","NULL","NULL","NULL","2023-07-25","350","2835","L1","90","AI Brain","NULL"
"5817","Implement Continuous Improvement Processes","NULL","NULL","NULL","2023-07-25","350","2836","L1","90","AI Brain","NULL"
"5818","Conduct user research and analysis","NULL","NULL","NULL","2023-07-25","352","2837","L1","90","AI Brain","NULL"
"5819","Implement user-centered design principles","NULL","NULL","NULL","2023-07-25","352","2838","L1","90","AI Brain","NULL"
"5820","Optimize website/application speed and performance","NULL","NULL","NULL","2023-07-25","352","2839","L1","90","AI Brain","NULL"
"5821","Streamline user workflows and processes","NULL","NULL","NULL","2023-07-25","352","2840","L1","90","AI Brain","NULL"
"5822","Establish a cross-functional team to streamline product development process","NULL","NULL","NULL","2023-07-25","353","2841","L1","90","AI Brain","NULL"
"5823","Implement a tool for project management and collaboration","NULL","NULL","NULL","2023-07-25","353","2842","L1","90","AI Brain","NULL"
"5824","Develop training programs for new tools and accelerators","NULL","NULL","NULL","2023-07-25","353","2843","L1","90","AI Brain","NULL"
"5825","Conduct regular reviews to ensure alignment with business goals","NULL","NULL","NULL","2023-07-25","353","2844","L1","90","AI Brain","NULL"
"5826","Implement Agile methodologies","NULL","NULL","NULL","2023-07-25","353","2845","L1","90","AI Brain","NULL"
"5827","Improve communication between departments","NULL","NULL","NULL","2023-07-25","353","2845","L1","90","AI Brain","NULL"
"5828","Increase cross-functional collaboration","NULL","NULL","NULL","2023-07-25","353","2845","L1","90","AI Brain","NULL"
"5829","Implement automated testing","NULL","NULL","NULL","2023-07-25","353","2845","L1","90","AI Brain","NULL"
"5830","Implement ServiceNow for Service Automation","NULL","NULL","NULL","2023-07-25","354","2849","L1","90","AI Brain","NULL"
"5831","Automate Incident Escalation Process","NULL","NULL","NULL","2023-07-25","354","2850","L1","90","AI Brain","NULL"
"5832","Introduce Intelligent Automation for Event Management","NULL","NULL","NULL","2023-07-25","354","2851","L1","90","AI Brain","NULL"
"5833","Implement Predictive Analytics for Service Management","NULL","NULL","NULL","2023-07-25","354","2852","L1","90","AI Brain","NULL"
"5834","Implement Service Automation","NULL","NULL","NULL","2023-07-25","354","2853","L1","90","AI Brain","NULL"
"5835","Improve Event Management","NULL","NULL","NULL","2023-07-25","354","2854","L1","90","AI Brain","NULL"
"5836","Increase usage of AI/ML","NULL","NULL","NULL","2023-07-25","354","2855","L1","90","AI Brain","NULL"
"5837","Implement Automation","NULL","NULL","NULL","2023-07-25","354","2856","L1","90","AI Brain","NULL"
"5838","Implementing Robotic Process Automation (RPA)","NULL","NULL","NULL","2023-07-25","355","2857","L1","90","AI Brain","NULL"
"5839","Developing AI/ML models for predictive maintenance","NULL","NULL","NULL","2023-07-25","355","2858","L1","90","AI Brain","NULL"
"5840","Automating customer service through chatbots","NULL","NULL","NULL","2023-07-25","355","2859","L1","90","AI Brain","NULL"
"5841","Implementing a self-service portal for employees","NULL","NULL","NULL","2023-07-25","355","2860","L1","90","AI Brain","NULL"
"5842","Conduct user research to identify pain points and areas for improvement in user experience","NULL","NULL","NULL","2023-07-25","356","2861","L1","90","AI Brain","NULL"
"5843","Implement agile methodology in software development process","NULL","NULL","NULL","2023-07-25","356","2862","L1","90","AI Brain","NULL"
"5844","Develop a business-IT alignment strategy to ensure IT initiatives align with business goals and objectives","NULL","NULL","NULL","2023-07-25","356","2863","L1","90","AI Brain","NULL"
"5845","Implement process optimization initiatives to streamline workflows and improve efficiency","NULL","NULL","NULL","2023-07-25","356","2864","L1","90","AI Brain","NULL"
"6927","Auto-generation of personalised product demos","NULL","NULL","NULL","2023-08-30","3845","3736","L1","NULL","NULL","NULL"
"6928","Promotional text generation (such as email or blog posts)","NULL","NULL","NULL","2023-08-30","3845","3736","L2","NULL","NULL","NULL"
"6929","Next-best action and preparation for sales reps","NULL","NULL","NULL","2023-08-30","3845","3736","L3","NULL","NULL","NULL"
"6930","Automatic Creation of tender documents","NULL","NULL","NULL","2023-08-30","3845","3736","L5","NULL","NULL","NULL"
"6931","Virtual trials or Virtualisation of products","NULL","NULL","NULL","2023-08-30","3846","3737","L1","NULL","NULL","NULL"
"6932","Conversational digital sales agents","NULL","NULL","NULL","2023-08-30","3846","3737","L3","NULL","NULL","NULL"
"6933","Campaign Media Generation","NULL","NULL","NULL","2023-08-30","3846","3737","L5","NULL","NULL","NULL"
"6934","personalized proactive outreach/campaigns","NULL","NULL","NULL","2023-08-30","3846","3738","L3","NULL","NULL","NULL"
"6935","Competitive Intelligence analysis","NULL","NULL","NULL","2023-08-30","3846","3738","L2","NULL","NULL","NULL"
"6936","Personalised recommendation","NULL","NULL","NULL","2023-08-30","3846","3738","L3","NULL","NULL","NULL"
"6937","Customer Interaction Analysis and documentation","NULL","NULL","NULL","2023-08-30","3846","3738","L4","NULL","NULL","NULL"
"6938","Customer Intelligence summarization","NULL","NULL","NULL","2023-08-30","3846","3738","L5","NULL","NULL","NULL"
"6939","Customer service rep administrative support(internal)","NULL","NULL","NULL","2023-08-30","3848","3739","L1","NULL","NULL","NULL"
"6940","Customer support bots (external)","NULL","NULL","NULL","2023-08-30","3848","3739","L3","NULL","NULL","NULL"
"6941","product education and continuous learning","NULL","NULL","NULL","2023-08-30","3848","3739","L4","NULL","NULL","NULL"
"6942","On-demand collective customer service(swarm)","NULL","NULL","NULL","2023-08-30","3848","3739","L5","NULL","NULL","NULL"
"6943","Social media monitoring and summarization","NULL","NULL","NULL","2023-08-30","3848","3740","L1","NULL","NULL","NULL"
"6944","Comaplaint evaluation and summarization","NULL","NULL","NULL","2023-08-30","3848","3740","L2","NULL","NULL","NULL"
"6945","Auto-generated user guides and tutorials","NULL","NULL","NULL","2023-08-30","3848","3740","L4","NULL","NULL","NULL"
"6946","Automated account dashboard generation","NULL","NULL","NULL","2023-08-30","3848","3740","L5","NULL","NULL","NULL"
"6947","Automated quality assurance (espec for novel processes)","NULL","NULL","NULL","2023-08-30","3850","3741","L5","NULL","NULL","NULL"
"6948","Automated procurement document generation","NULL","NULL","NULL","2023-08-30","3850","3741","L2","NULL","NULL","NULL"
"6949","shop-floor /robot optimization based on digital twins","NULL","NULL","NULL","2023-08-30","3850","3741","L3","NULL","NULL","NULL"
"6950","Improved maintenance instruction and routing","NULL","NULL","NULL","2023-08-30","3850","3741","L4","NULL","NULL","NULL"
"6951","Independent process automation with human interaction","NULL","NULL","NULL","2023-08-30","3850","3741","L5","NULL","NULL","NULL"
"6952","workplace safely management and reporting","NULL","NULL","NULL","2023-08-30","3851","3742","L0","NULL","NULL","NULL"
"6953","Supplier evaluation and negotiation preparation","NULL","NULL","NULL","2023-08-30","3851","3742","L1","NULL","NULL","NULL"
"6954","Supply chain integrety monitoring","NULL","NULL","NULL","2023-08-30","3851","3742","L2","NULL","NULL","NULL"
"6955","shop-floor /robot optimization based on digital twins","NULL","NULL","NULL","2023-08-30","3851","3742","L3","NULL","NULL","NULL"
"6956","Dynamic supply chain simulation and optimization","NULL","NULL","NULL","2023-08-30","3851","3742","L4","NULL","NULL","NULL"
"6957","operator support via generative user manuals","NULL","NULL","NULL","2023-08-30","3851","3742","L5","NULL","NULL","NULL"
"6958","GenAI enabled software applications","NULL","NULL","NULL","2023-08-30","3853","3743","L4","NULL","NULL","NULL"
"6959","financial statement ,budget,and bussiness case drafting","NULL","NULL","NULL","2023-08-30","3853","3743","L2","NULL","NULL","NULL"
"6960","semi-automated talent sourcing","NULL","NULL","NULL","2023-08-30","3853","3743","L3","NULL","NULL","NULL"
"6961","Metadata generationbased on image/vedio analysis","NULL","NULL","NULL","2023-08-30","3853","3743","L5","NULL","NULL","NULL"
